ImageId,ClassType,MultipolygonWKT
6170_4_4,8,GEOMETRYCOLLECTION EMPTY
6170_4_4,9,GEOMETRYCOLLECTION EMPTY
6170_4_4,10,GEOMETRYCOLLECTION EMPTY
6080_3_1,1,GEOMETRYCOLLECTION EMPTY
6080_3_1,2,GEOMETRYCOLLECTION EMPTY
6080_3_1,3,GEOMETRYCOLLECTION EMPTY
6080_3_1,4,GEOMETRYCOLLECTION EMPTY
6080_3_1,5,GEOMETRYCOLLECTION EMPTY
6080_3_1,6,GEOMETRYCOLLECTION EMPTY
6080_3_1,7,MULTIPOLYGON EMPTY
6080_3_1,8,GEOMETRYCOLLECTION EMPTY
6080_3_1,9,GEOMETRYCOLLECTION EMPTY
6080_3_1,10,GEOMETRYCOLLECTION EMPTY
6080_3_0,1,GEOMETRYCOLLECTION EMPTY
6080_3_0,2,GEOMETRYCOLLECTION EMPTY
6080_3_0,3,GEOMETRYCOLLECTION EMPTY
6080_3_0,4,GEOMETRYCOLLECTION EMPTY
6080_3_0,5,GEOMETRYCOLLECTION EMPTY
6080_3_0,6,GEOMETRYCOLLECTION EMPTY
6080_3_0,7,MULTIPOLYGON EMPTY
6080_3_0,8,GEOMETRYCOLLECTION EMPTY
6080_3_0,9,GEOMETRYCOLLECTION EMPTY
6080_3_0,10,GEOMETRYCOLLECTION EMPTY
6080_3_3,1,GEOMETRYCOLLECTION EMPTY
6080_3_3,2,GEOMETRYCOLLECTION EMPTY
6080_3_3,3,GEOMETRYCOLLECTION EMPTY
6080_3_3,4,GEOMETRYCOLLECTION EMPTY
6080_3_3,5,GEOMETRYCOLLECTION EMPTY
6080_3_3,6,GEOMETRYCOLLECTION EMPTY
6080_3_3,7,MULTIPOLYGON EMPTY
6080_3_3,8,GEOMETRYCOLLECTION EMPTY
6080_3_3,9,GEOMETRYCOLLECTION EMPTY
6080_3_3,10,GEOMETRYCOLLECTION EMPTY
6080_3_2,1,GEOMETRYCOLLECTION EMPTY
6080_3_2,2,GEOMETRYCOLLECTION EMPTY
6080_3_2,3,GEOMETRYCOLLECTION EMPTY
6080_3_2,4,GEOMETRYCOLLECTION EMPTY
6080_3_2,5,GEOMETRYCOLLECTION EMPTY
6080_3_2,6,GEOMETRYCOLLECTION EMPTY
6080_3_2,7,MULTIPOLYGON EMPTY
6080_3_2,8,GEOMETRYCOLLECTION EMPTY
6080_3_2,9,GEOMETRYCOLLECTION EMPTY
6080_3_2,10,GEOMETRYCOLLECTION EMPTY
6160_4_1,1,GEOMETRYCOLLECTION EMPTY
6160_4_1,2,GEOMETRYCOLLECTION EMPTY
6160_4_1,3,GEOMETRYCOLLECTION EMPTY
6160_4_1,4,GEOMETRYCOLLECTION EMPTY
6160_4_1,5,GEOMETRYCOLLECTION EMPTY
6160_4_1,6,GEOMETRYCOLLECTION EMPTY
6160_4_1,7,GEOMETRYCOLLECTION EMPTY
6160_4_1,8,GEOMETRYCOLLECTION EMPTY
6160_4_1,9,GEOMETRYCOLLECTION EMPTY
6160_4_1,10,GEOMETRYCOLLECTION EMPTY
6160_4_0,1,GEOMETRYCOLLECTION EMPTY
6160_4_0,2,GEOMETRYCOLLECTION EMPTY
6160_4_0,3,GEOMETRYCOLLECTION EMPTY
6160_4_0,4,GEOMETRYCOLLECTION EMPTY
6160_4_0,5,GEOMETRYCOLLECTION EMPTY
6160_4_0,6,GEOMETRYCOLLECTION EMPTY
6160_4_0,7,GEOMETRYCOLLECTION EMPTY
6160_4_0,8,GEOMETRYCOLLECTION EMPTY
6160_4_0,9,GEOMETRYCOLLECTION EMPTY
6160_4_0,10,GEOMETRYCOLLECTION EMPTY
6160_4_3,1,GEOMETRYCOLLECTION EMPTY
6160_4_3,2,GEOMETRYCOLLECTION EMPTY
6160_4_3,3,GEOMETRYCOLLECTION EMPTY
6160_4_3,4,GEOMETRYCOLLECTION EMPTY
6160_4_3,5,GEOMETRYCOLLECTION EMPTY
6160_4_3,6,GEOMETRYCOLLECTION EMPTY
6160_4_3,7,GEOMETRYCOLLECTION EMPTY
6160_4_3,8,GEOMETRYCOLLECTION EMPTY
6160_4_3,9,GEOMETRYCOLLECTION EMPTY
6160_4_3,10,GEOMETRYCOLLECTION EMPTY
6160_4_2,1,GEOMETRYCOLLECTION EMPTY
6160_4_2,2,GEOMETRYCOLLECTION EMPTY
6160_4_2,3,GEOMETRYCOLLECTION EMPTY
6160_4_2,4,GEOMETRYCOLLECTION EMPTY
6160_4_2,5,GEOMETRYCOLLECTION EMPTY
6160_4_2,6,GEOMETRYCOLLECTION EMPTY
6160_4_2,7,GEOMETRYCOLLECTION EMPTY
6160_4_2,8,GEOMETRYCOLLECTION EMPTY
6160_4_2,9,GEOMETRYCOLLECTION EMPTY
6160_4_2,10,GEOMETRYCOLLECTION EMPTY
6160_4_4,1,GEOMETRYCOLLECTION EMPTY
6160_4_4,2,GEOMETRYCOLLECTION EMPTY
6160_4_4,3,GEOMETRYCOLLECTION EMPTY
6160_4_4,4,GEOMETRYCOLLECTION EMPTY
6160_4_4,5,GEOMETRYCOLLECTION EMPTY
6160_4_4,6,GEOMETRYCOLLECTION EMPTY
6160_4_4,7,GEOMETRYCOLLECTION EMPTY
6160_4_4,8,GEOMETRYCOLLECTION EMPTY
6160_4_4,9,GEOMETRYCOLLECTION EMPTY
6160_4_4,10,GEOMETRYCOLLECTION EMPTY
6080_1_3,1,GEOMETRYCOLLECTION EMPTY
6080_1_3,2,GEOMETRYCOLLECTION EMPTY
6080_1_3,3,GEOMETRYCOLLECTION EMPTY
6080_1_3,4,GEOMETRYCOLLECTION EMPTY
6080_1_3,5,GEOMETRYCOLLECTION EMPTY
6080_1_3,6,GEOMETRYCOLLECTION EMPTY
6080_1_3,7,MULTIPOLYGON EMPTY
6080_1_3,8,GEOMETRYCOLLECTION EMPTY
6080_1_3,9,GEOMETRYCOLLECTION EMPTY
6080_1_3,10,GEOMETRYCOLLECTION EMPTY
6080_1_2,1,GEOMETRYCOLLECTION EMPTY
6080_1_2,2,GEOMETRYCOLLECTION EMPTY
6080_1_2,3,GEOMETRYCOLLECTION EMPTY
6080_1_2,4,GEOMETRYCOLLECTION EMPTY
6080_1_2,5,GEOMETRYCOLLECTION EMPTY
6080_1_2,6,GEOMETRYCOLLECTION EMPTY
6080_1_2,7,MULTIPOLYGON EMPTY
6080_1_2,8,GEOMETRYCOLLECTION EMPTY
6080_1_2,9,GEOMETRYCOLLECTION EMPTY
6080_1_2,10,GEOMETRYCOLLECTION EMPTY
6080_1_1,1,GEOMETRYCOLLECTION EMPTY
6080_1_1,2,GEOMETRYCOLLECTION EMPTY
6080_1_1,3,GEOMETRYCOLLECTION EMPTY
6080_1_1,4,GEOMETRYCOLLECTION EMPTY
6080_1_1,5,GEOMETRYCOLLECTION EMPTY
6080_1_1,6,GEOMETRYCOLLECTION EMPTY
6080_1_1,7,MULTIPOLYGON EMPTY
6080_1_1,8,GEOMETRYCOLLECTION EMPTY
6080_1_1,9,GEOMETRYCOLLECTION EMPTY
6080_1_1,10,GEOMETRYCOLLECTION EMPTY
6080_1_0,1,GEOMETRYCOLLECTION EMPTY
6080_1_0,2,GEOMETRYCOLLECTION EMPTY
6080_1_0,3,GEOMETRYCOLLECTION EMPTY
6080_1_0,4,GEOMETRYCOLLECTION EMPTY
6080_1_0,5,GEOMETRYCOLLECTION EMPTY
6080_1_0,6,GEOMETRYCOLLECTION EMPTY
6080_1_0,7,MULTIPOLYGON EMPTY
6080_1_0,8,GEOMETRYCOLLECTION EMPTY
6080_1_0,9,GEOMETRYCOLLECTION EMPTY
6080_1_0,10,GEOMETRYCOLLECTION EMPTY
6080_1_4,1,GEOMETRYCOLLECTION EMPTY
6080_1_4,2,GEOMETRYCOLLECTION EMPTY
6080_1_4,3,GEOMETRYCOLLECTION EMPTY
6080_1_4,4,GEOMETRYCOLLECTION EMPTY
6080_1_4,5,GEOMETRYCOLLECTION EMPTY
6080_1_4,6,GEOMETRYCOLLECTION EMPTY
6080_1_4,7,MULTIPOLYGON EMPTY
6080_1_4,8,GEOMETRYCOLLECTION EMPTY
6080_1_4,9,GEOMETRYCOLLECTION EMPTY
6080_1_4,10,GEOMETRYCOLLECTION EMPTY
6170_2_0,1,GEOMETRYCOLLECTION EMPTY
6170_2_0,2,GEOMETRYCOLLECTION EMPTY
6170_2_0,3,GEOMETRYCOLLECTION EMPTY
6170_2_0,4,GEOMETRYCOLLECTION EMPTY
6170_2_0,5,GEOMETRYCOLLECTION EMPTY
6170_2_0,6,GEOMETRYCOLLECTION EMPTY
6170_2_0,7,GEOMETRYCOLLECTION EMPTY
6170_2_0,8,GEOMETRYCOLLECTION EMPTY
6170_2_0,9,GEOMETRYCOLLECTION EMPTY
6170_2_0,10,GEOMETRYCOLLECTION EMPTY
6170_2_1,1,GEOMETRYCOLLECTION EMPTY
6170_2_1,2,GEOMETRYCOLLECTION EMPTY
6170_2_1,3,GEOMETRYCOLLECTION EMPTY
6170_2_1,4,GEOMETRYCOLLECTION EMPTY
6170_2_1,5,GEOMETRYCOLLECTION EMPTY
6170_2_1,6,GEOMETRYCOLLECTION EMPTY
6170_2_1,7,GEOMETRYCOLLECTION EMPTY
6170_2_1,8,GEOMETRYCOLLECTION EMPTY
6170_2_1,9,GEOMETRYCOLLECTION EMPTY
6170_2_1,10,GEOMETRYCOLLECTION EMPTY
6170_2_2,1,GEOMETRYCOLLECTION EMPTY
6170_2_2,2,GEOMETRYCOLLECTION EMPTY
6170_2_2,3,GEOMETRYCOLLECTION EMPTY
6170_2_2,4,GEOMETRYCOLLECTION EMPTY
6170_2_2,5,GEOMETRYCOLLECTION EMPTY
6170_2_2,6,GEOMETRYCOLLECTION EMPTY
6170_2_2,7,GEOMETRYCOLLECTION EMPTY
6170_2_2,8,GEOMETRYCOLLECTION EMPTY
6170_2_2,9,GEOMETRYCOLLECTION EMPTY
6170_2_2,10,GEOMETRYCOLLECTION EMPTY
6170_2_3,1,GEOMETRYCOLLECTION EMPTY
6170_2_3,2,GEOMETRYCOLLECTION EMPTY
6170_2_3,3,GEOMETRYCOLLECTION EMPTY
6170_2_3,4,GEOMETRYCOLLECTION EMPTY
6170_2_3,5,GEOMETRYCOLLECTION EMPTY
6170_2_3,6,GEOMETRYCOLLECTION EMPTY
6170_2_3,7,GEOMETRYCOLLECTION EMPTY
6170_2_3,8,GEOMETRYCOLLECTION EMPTY
6170_2_3,9,GEOMETRYCOLLECTION EMPTY
6170_2_3,10,GEOMETRYCOLLECTION EMPTY
6170_0_2,1,GEOMETRYCOLLECTION EMPTY
6170_0_2,2,GEOMETRYCOLLECTION EMPTY
6170_0_2,3,GEOMETRYCOLLECTION EMPTY
6170_0_2,4,GEOMETRYCOLLECTION EMPTY
6170_0_2,5,GEOMETRYCOLLECTION EMPTY
6170_0_2,6,GEOMETRYCOLLECTION EMPTY
6170_0_2,7,GEOMETRYCOLLECTION EMPTY
6170_0_2,8,GEOMETRYCOLLECTION EMPTY
6170_0_2,9,GEOMETRYCOLLECTION EMPTY
6170_0_2,10,GEOMETRYCOLLECTION EMPTY
6170_0_3,1,GEOMETRYCOLLECTION EMPTY
6170_0_3,2,GEOMETRYCOLLECTION EMPTY
6170_0_3,3,GEOMETRYCOLLECTION EMPTY
6170_0_3,4,GEOMETRYCOLLECTION EMPTY
6170_0_3,5,GEOMETRYCOLLECTION EMPTY
6170_0_3,6,GEOMETRYCOLLECTION EMPTY
6170_0_3,7,GEOMETRYCOLLECTION EMPTY
6170_0_3,8,GEOMETRYCOLLECTION EMPTY
6170_0_3,9,GEOMETRYCOLLECTION EMPTY
6170_0_3,10,GEOMETRYCOLLECTION EMPTY
6170_0_0,1,GEOMETRYCOLLECTION EMPTY
6170_0_0,2,GEOMETRYCOLLECTION EMPTY
6170_0_0,3,GEOMETRYCOLLECTION EMPTY
6170_0_0,4,GEOMETRYCOLLECTION EMPTY
6170_0_0,5,GEOMETRYCOLLECTION EMPTY
6170_0_0,6,GEOMETRYCOLLECTION EMPTY
6170_0_0,7,GEOMETRYCOLLECTION EMPTY
6170_0_0,8,GEOMETRYCOLLECTION EMPTY
6170_0_0,9,GEOMETRYCOLLECTION EMPTY
6170_0_0,10,GEOMETRYCOLLECTION EMPTY
6170_0_1,1,GEOMETRYCOLLECTION EMPTY
6170_0_1,2,GEOMETRYCOLLECTION EMPTY
6170_0_1,3,GEOMETRYCOLLECTION EMPTY
6170_0_1,4,GEOMETRYCOLLECTION EMPTY
6170_0_1,5,GEOMETRYCOLLECTION EMPTY
6170_0_1,6,GEOMETRYCOLLECTION EMPTY
6170_0_1,7,GEOMETRYCOLLECTION EMPTY
6170_0_1,8,GEOMETRYCOLLECTION EMPTY
6170_0_1,9,GEOMETRYCOLLECTION EMPTY
6170_0_1,10,GEOMETRYCOLLECTION EMPTY
6090_1_4,1,GEOMETRYCOLLECTION EMPTY
6090_1_4,2,GEOMETRYCOLLECTION EMPTY
6090_1_4,3,GEOMETRYCOLLECTION EMPTY
6090_1_4,4,GEOMETRYCOLLECTION EMPTY
6090_1_4,5,GEOMETRYCOLLECTION EMPTY
6090_1_4,6,GEOMETRYCOLLECTION EMPTY
6090_1_4,7,MULTIPOLYGON EMPTY
6090_1_4,8,GEOMETRYCOLLECTION EMPTY
6090_1_4,9,GEOMETRYCOLLECTION EMPTY
6090_1_4,10,GEOMETRYCOLLECTION EMPTY
6120_4_4,1,GEOMETRYCOLLECTION EMPTY
6120_4_4,2,GEOMETRYCOLLECTION EMPTY
6120_4_4,3,GEOMETRYCOLLECTION EMPTY
6120_4_4,4,GEOMETRYCOLLECTION EMPTY
6120_4_4,5,GEOMETRYCOLLECTION EMPTY
6120_4_4,6,GEOMETRYCOLLECTION EMPTY
6120_4_4,7,GEOMETRYCOLLECTION EMPTY
6120_4_4,8,GEOMETRYCOLLECTION EMPTY
6120_4_4,9,GEOMETRYCOLLECTION EMPTY
6120_4_4,10,GEOMETRYCOLLECTION EMPTY
6090_1_0,1,GEOMETRYCOLLECTION EMPTY
6090_1_0,2,GEOMETRYCOLLECTION EMPTY
6090_1_0,3,GEOMETRYCOLLECTION EMPTY
6090_1_0,4,GEOMETRYCOLLECTION EMPTY
6090_1_0,5,GEOMETRYCOLLECTION EMPTY
6090_1_0,6,GEOMETRYCOLLECTION EMPTY
6090_1_0,7,MULTIPOLYGON EMPTY
6090_1_0,8,GEOMETRYCOLLECTION EMPTY
6090_1_0,9,GEOMETRYCOLLECTION EMPTY
6090_1_0,10,GEOMETRYCOLLECTION EMPTY
6090_1_1,1,GEOMETRYCOLLECTION EMPTY
6090_1_1,2,GEOMETRYCOLLECTION EMPTY
6090_1_1,3,GEOMETRYCOLLECTION EMPTY
6090_1_1,4,GEOMETRYCOLLECTION EMPTY
6090_1_1,5,GEOMETRYCOLLECTION EMPTY
6090_1_1,6,GEOMETRYCOLLECTION EMPTY
6090_1_1,7,MULTIPOLYGON EMPTY
6090_1_1,8,GEOMETRYCOLLECTION EMPTY
6090_1_1,9,GEOMETRYCOLLECTION EMPTY
6090_1_1,10,GEOMETRYCOLLECTION EMPTY
6090_1_2,1,GEOMETRYCOLLECTION EMPTY
6090_1_2,2,GEOMETRYCOLLECTION EMPTY
6090_1_2,3,GEOMETRYCOLLECTION EMPTY
6090_1_2,4,GEOMETRYCOLLECTION EMPTY
6090_1_2,5,GEOMETRYCOLLECTION EMPTY
6090_1_2,6,GEOMETRYCOLLECTION EMPTY
6090_1_2,7,MULTIPOLYGON EMPTY
6090_1_2,8,GEOMETRYCOLLECTION EMPTY
6090_1_2,9,GEOMETRYCOLLECTION EMPTY
6090_1_2,10,GEOMETRYCOLLECTION EMPTY
6090_1_3,1,GEOMETRYCOLLECTION EMPTY
6090_1_3,2,GEOMETRYCOLLECTION EMPTY
6090_1_3,3,GEOMETRYCOLLECTION EMPTY
6090_1_3,4,GEOMETRYCOLLECTION EMPTY
6090_1_3,5,GEOMETRYCOLLECTION EMPTY
6090_1_3,6,GEOMETRYCOLLECTION EMPTY
6090_1_3,7,MULTIPOLYGON EMPTY
6090_1_3,8,GEOMETRYCOLLECTION EMPTY
6090_1_3,9,GEOMETRYCOLLECTION EMPTY
6090_1_3,10,GEOMETRYCOLLECTION EMPTY
6120_0_1,1,GEOMETRYCOLLECTION EMPTY
6120_0_1,2,GEOMETRYCOLLECTION EMPTY
6120_0_1,3,GEOMETRYCOLLECTION EMPTY
6120_0_1,4,GEOMETRYCOLLECTION EMPTY
6120_0_1,5,GEOMETRYCOLLECTION EMPTY
6120_0_1,6,GEOMETRYCOLLECTION EMPTY
6120_0_1,7,GEOMETRYCOLLECTION EMPTY
6120_0_1,8,GEOMETRYCOLLECTION EMPTY
6120_0_1,9,GEOMETRYCOLLECTION EMPTY
6120_0_1,10,GEOMETRYCOLLECTION EMPTY
6120_0_0,1,GEOMETRYCOLLECTION EMPTY
6120_0_0,2,GEOMETRYCOLLECTION EMPTY
6120_0_0,3,GEOMETRYCOLLECTION EMPTY
6120_0_0,4,GEOMETRYCOLLECTION EMPTY
6120_0_0,5,GEOMETRYCOLLECTION EMPTY
6120_0_0,6,GEOMETRYCOLLECTION EMPTY
6120_0_0,7,GEOMETRYCOLLECTION EMPTY
6120_0_0,8,GEOMETRYCOLLECTION EMPTY
6120_0_0,9,GEOMETRYCOLLECTION EMPTY
6120_0_0,10,GEOMETRYCOLLECTION EMPTY
6030_1_4,1,GEOMETRYCOLLECTION EMPTY
6030_1_4,2,GEOMETRYCOLLECTION EMPTY
6030_1_4,3,GEOMETRYCOLLECTION EMPTY
6030_1_4,4,GEOMETRYCOLLECTION EMPTY
6030_1_4,5,GEOMETRYCOLLECTION EMPTY
6030_1_4,6,GEOMETRYCOLLECTION EMPTY
6030_1_4,7,GEOMETRYCOLLECTION EMPTY
6030_1_4,8,GEOMETRYCOLLECTION EMPTY
6030_1_4,9,GEOMETRYCOLLECTION EMPTY
6030_1_4,10,GEOMETRYCOLLECTION EMPTY
6120_0_2,1,GEOMETRYCOLLECTION EMPTY
6120_0_2,2,GEOMETRYCOLLECTION EMPTY
6120_0_2,3,GEOMETRYCOLLECTION EMPTY
6120_0_2,4,GEOMETRYCOLLECTION EMPTY
6120_0_2,5,GEOMETRYCOLLECTION EMPTY
6120_0_2,6,GEOMETRYCOLLECTION EMPTY
6120_0_2,7,GEOMETRYCOLLECTION EMPTY
6120_0_2,8,GEOMETRYCOLLECTION EMPTY
6120_0_2,9,GEOMETRYCOLLECTION EMPTY
6120_0_2,10,GEOMETRYCOLLECTION EMPTY
6030_1_2,1,GEOMETRYCOLLECTION EMPTY
6030_1_2,2,GEOMETRYCOLLECTION EMPTY
6030_1_2,3,GEOMETRYCOLLECTION EMPTY
6030_1_2,4,GEOMETRYCOLLECTION EMPTY
6030_1_2,5,GEOMETRYCOLLECTION EMPTY
6030_1_2,6,GEOMETRYCOLLECTION EMPTY
6030_1_2,7,GEOMETRYCOLLECTION EMPTY
6030_1_2,8,GEOMETRYCOLLECTION EMPTY
6030_1_2,9,GEOMETRYCOLLECTION EMPTY
6030_1_2,10,GEOMETRYCOLLECTION EMPTY
6030_1_3,1,GEOMETRYCOLLECTION EMPTY
6030_1_3,2,GEOMETRYCOLLECTION EMPTY
6030_1_3,3,GEOMETRYCOLLECTION EMPTY
6030_1_3,4,GEOMETRYCOLLECTION EMPTY
6030_1_3,5,GEOMETRYCOLLECTION EMPTY
6030_1_3,6,GEOMETRYCOLLECTION EMPTY
6030_1_3,7,GEOMETRYCOLLECTION EMPTY
6030_1_3,8,GEOMETRYCOLLECTION EMPTY
6030_1_3,9,GEOMETRYCOLLECTION EMPTY
6030_1_3,10,GEOMETRYCOLLECTION EMPTY
6030_1_0,1,GEOMETRYCOLLECTION EMPTY
6030_1_0,2,GEOMETRYCOLLECTION EMPTY
6030_1_0,3,GEOMETRYCOLLECTION EMPTY
6030_1_0,4,GEOMETRYCOLLECTION EMPTY
6030_1_0,5,GEOMETRYCOLLECTION EMPTY
6030_1_0,6,GEOMETRYCOLLECTION EMPTY
6030_1_0,7,GEOMETRYCOLLECTION EMPTY
6030_1_0,8,GEOMETRYCOLLECTION EMPTY
6030_1_0,9,GEOMETRYCOLLECTION EMPTY
6030_1_0,10,GEOMETRYCOLLECTION EMPTY
6030_1_1,1,GEOMETRYCOLLECTION EMPTY
6030_1_1,2,GEOMETRYCOLLECTION EMPTY
6030_1_1,3,GEOMETRYCOLLECTION EMPTY
6030_1_1,4,GEOMETRYCOLLECTION EMPTY
6030_1_1,5,GEOMETRYCOLLECTION EMPTY
6030_1_1,6,GEOMETRYCOLLECTION EMPTY
6030_1_1,7,GEOMETRYCOLLECTION EMPTY
6030_1_1,8,GEOMETRYCOLLECTION EMPTY
6030_1_1,9,GEOMETRYCOLLECTION EMPTY
6030_1_1,10,GEOMETRYCOLLECTION EMPTY
6130_3_1,1,GEOMETRYCOLLECTION EMPTY
6130_3_1,2,GEOMETRYCOLLECTION EMPTY
6130_3_1,3,GEOMETRYCOLLECTION EMPTY
6130_3_1,4,GEOMETRYCOLLECTION EMPTY
6130_3_1,5,GEOMETRYCOLLECTION EMPTY
6130_3_1,6,GEOMETRYCOLLECTION EMPTY
6130_3_1,7,GEOMETRYCOLLECTION EMPTY
6130_3_1,8,GEOMETRYCOLLECTION EMPTY
6130_3_1,9,GEOMETRYCOLLECTION EMPTY
6130_3_1,10,GEOMETRYCOLLECTION EMPTY
6050_4_1,1,GEOMETRYCOLLECTION EMPTY
6050_4_1,2,GEOMETRYCOLLECTION EMPTY
6050_4_1,3,GEOMETRYCOLLECTION EMPTY
6050_4_1,4,GEOMETRYCOLLECTION EMPTY
6050_4_1,5,GEOMETRYCOLLECTION EMPTY
6050_4_1,6,GEOMETRYCOLLECTION EMPTY
6050_4_1,7,MULTIPOLYGON EMPTY
6050_4_1,8,GEOMETRYCOLLECTION EMPTY
6050_4_1,9,GEOMETRYCOLLECTION EMPTY
6050_4_1,10,GEOMETRYCOLLECTION EMPTY
6130_3_3,1,GEOMETRYCOLLECTION EMPTY
6130_3_3,2,GEOMETRYCOLLECTION EMPTY
6130_3_3,3,GEOMETRYCOLLECTION EMPTY
6130_3_3,4,GEOMETRYCOLLECTION EMPTY
6130_3_3,5,GEOMETRYCOLLECTION EMPTY
6130_3_3,6,GEOMETRYCOLLECTION EMPTY
6130_3_3,7,GEOMETRYCOLLECTION EMPTY
6130_3_3,8,GEOMETRYCOLLECTION EMPTY
6130_3_3,9,GEOMETRYCOLLECTION EMPTY
6130_3_3,10,GEOMETRYCOLLECTION EMPTY
6130_3_2,1,GEOMETRYCOLLECTION EMPTY
6130_3_2,2,GEOMETRYCOLLECTION EMPTY
6130_3_2,3,GEOMETRYCOLLECTION EMPTY
6130_3_2,4,GEOMETRYCOLLECTION EMPTY
6130_3_2,5,GEOMETRYCOLLECTION EMPTY
6130_3_2,6,GEOMETRYCOLLECTION EMPTY
6130_3_2,7,GEOMETRYCOLLECTION EMPTY
6130_3_2,8,GEOMETRYCOLLECTION EMPTY
6130_3_2,9,GEOMETRYCOLLECTION EMPTY
6130_3_2,10,GEOMETRYCOLLECTION EMPTY
6160_0_1,1,GEOMETRYCOLLECTION EMPTY
6160_0_1,2,GEOMETRYCOLLECTION EMPTY
6160_0_1,3,GEOMETRYCOLLECTION EMPTY
6160_0_1,4,GEOMETRYCOLLECTION EMPTY
6160_0_1,5,GEOMETRYCOLLECTION EMPTY
6160_0_1,6,GEOMETRYCOLLECTION EMPTY
6160_0_1,7,GEOMETRYCOLLECTION EMPTY
6160_0_1,8,GEOMETRYCOLLECTION EMPTY
6160_0_1,9,GEOMETRYCOLLECTION EMPTY
6160_0_1,10,GEOMETRYCOLLECTION EMPTY
6160_0_0,1,GEOMETRYCOLLECTION EMPTY
6160_0_0,2,GEOMETRYCOLLECTION EMPTY
6160_0_0,3,GEOMETRYCOLLECTION EMPTY
6160_0_0,4,GEOMETRYCOLLECTION EMPTY
6160_0_0,5,GEOMETRYCOLLECTION EMPTY
6160_0_0,6,GEOMETRYCOLLECTION EMPTY
6160_0_0,7,GEOMETRYCOLLECTION EMPTY
6160_0_0,8,GEOMETRYCOLLECTION EMPTY
6160_0_0,9,GEOMETRYCOLLECTION EMPTY
6160_0_0,10,GEOMETRYCOLLECTION EMPTY
6160_0_3,1,GEOMETRYCOLLECTION EMPTY
6160_0_3,2,GEOMETRYCOLLECTION EMPTY
6160_0_3,3,GEOMETRYCOLLECTION EMPTY
6160_0_3,4,GEOMETRYCOLLECTION EMPTY
6160_0_3,5,GEOMETRYCOLLECTION EMPTY
6160_0_3,6,GEOMETRYCOLLECTION EMPTY
6160_0_3,7,GEOMETRYCOLLECTION EMPTY
6160_0_3,8,GEOMETRYCOLLECTION EMPTY
6160_0_3,9,GEOMETRYCOLLECTION EMPTY
6160_0_3,10,GEOMETRYCOLLECTION EMPTY
6160_0_2,1,GEOMETRYCOLLECTION EMPTY
6160_0_2,2,GEOMETRYCOLLECTION EMPTY
6160_0_2,3,GEOMETRYCOLLECTION EMPTY
6160_0_2,4,GEOMETRYCOLLECTION EMPTY
6160_0_2,5,GEOMETRYCOLLECTION EMPTY
6160_0_2,6,GEOMETRYCOLLECTION EMPTY
6160_0_2,7,GEOMETRYCOLLECTION EMPTY
6160_0_2,8,GEOMETRYCOLLECTION EMPTY
6160_0_2,9,GEOMETRYCOLLECTION EMPTY
6160_0_2,10,GEOMETRYCOLLECTION EMPTY
6160_2_3,1,GEOMETRYCOLLECTION EMPTY
6160_2_3,2,GEOMETRYCOLLECTION EMPTY
6160_2_3,3,GEOMETRYCOLLECTION EMPTY
6160_2_3,4,GEOMETRYCOLLECTION EMPTY
6160_2_3,5,GEOMETRYCOLLECTION EMPTY
6160_2_3,6,GEOMETRYCOLLECTION EMPTY
6160_2_3,7,GEOMETRYCOLLECTION EMPTY
6160_2_3,8,GEOMETRYCOLLECTION EMPTY
6160_2_3,9,GEOMETRYCOLLECTION EMPTY
6160_2_3,10,GEOMETRYCOLLECTION EMPTY
6160_2_2,1,GEOMETRYCOLLECTION EMPTY
6160_2_2,2,GEOMETRYCOLLECTION EMPTY
6160_2_2,3,GEOMETRYCOLLECTION EMPTY
6160_2_2,4,GEOMETRYCOLLECTION EMPTY
6160_2_2,5,GEOMETRYCOLLECTION EMPTY
6160_2_2,6,GEOMETRYCOLLECTION EMPTY
6160_2_2,7,GEOMETRYCOLLECTION EMPTY
6160_2_2,8,GEOMETRYCOLLECTION EMPTY
6160_2_2,9,GEOMETRYCOLLECTION EMPTY
6160_2_2,10,GEOMETRYCOLLECTION EMPTY
6160_2_0,1,GEOMETRYCOLLECTION EMPTY
6160_2_0,2,GEOMETRYCOLLECTION EMPTY
6160_2_0,3,GEOMETRYCOLLECTION EMPTY
6160_2_0,4,GEOMETRYCOLLECTION EMPTY
6160_2_0,5,GEOMETRYCOLLECTION EMPTY
6160_2_0,6,GEOMETRYCOLLECTION EMPTY
6160_2_0,7,GEOMETRYCOLLECTION EMPTY
6160_2_0,8,GEOMETRYCOLLECTION EMPTY
6160_2_0,9,GEOMETRYCOLLECTION EMPTY
6160_2_0,10,GEOMETRYCOLLECTION EMPTY
6160_2_4,1,GEOMETRYCOLLECTION EMPTY
6160_2_4,2,GEOMETRYCOLLECTION EMPTY
6160_2_4,3,GEOMETRYCOLLECTION EMPTY
6160_2_4,4,GEOMETRYCOLLECTION EMPTY
6160_2_4,5,GEOMETRYCOLLECTION EMPTY
6160_2_4,6,GEOMETRYCOLLECTION EMPTY
6160_2_4,7,GEOMETRYCOLLECTION EMPTY
6160_2_4,8,GEOMETRYCOLLECTION EMPTY
6160_2_4,9,GEOMETRYCOLLECTION EMPTY
6160_2_4,10,GEOMETRYCOLLECTION EMPTY
6130_1_4,1,GEOMETRYCOLLECTION EMPTY
